,Restaurant ID,Restaurant Name,Location,Building No.,Street Name,Zip Code,Contact Number,Cuisine Type,Inspection Date,Inspection Action,Violation Code,Violation Description,Critical Flag,Inspection Score,Record Date,Inspection Type,Latitude,Longitude,Community Board,Council District,Census Tract,Building ID No.,Borough-Block-Lot,Neighborhood Area,Grade
221,50111487,Okinawa Sushi and Asian Food,Brooklyn,276,BAY RIDGE AVENUE,11220,7183335877,Japanese,2022-04-15,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.63586567,-74.02649271,310,43,6800,3145620,3058710045,BK31,A
222,50087957,PRESTO FRESH MEXICAN GRILL,Manhattan,429,WEST  125 STREET,10027,9174090308,Mexican,2022-04-27,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,38.0,5/14/2023,Cycle Inspection / Re-inspection,40.8121865,-73.95522591,109,7,20901,1059544,1019660052,MN09,C
223,50005071,THE PIZZA BLOCK,Bronx,5677,RIVERDALE AVENUE,10471,7187087004,Jewish/Kosher,2023-01-05,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,33.0,5/14/2023,Cycle Inspection / Initial Inspection,40.90634077,-73.90424672,208,11,32300,2086317,2059530001,BX22,N
224,41297930,THE HORNY RAM,Manhattan,951,2 AVENUE,10022,2128322021,American,2020-02-03,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,5.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75516313,-73.9683234,106,4,9800,1038441,1013240025,MN19,A
225,50067048,NEW ORIENTAL HOUSE,Bronx,565,EAST  184 STREET,10458,7185638888,Chinese,2020-02-12,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.85450785,-73.8902417,206,15,38700,2011674,2030540050,BX06,A
226,41689361,ANDY'S DELI,Manhattan,291,BROADWAY,10007,9142751486,American,2022-11-16,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.71481658,-74.00577884,101,1,3300,1001649,1001500038,MN24,A
227,50005612,LA BAGUETTE SHOP,Brooklyn,1855,NOSTRAND AVENUE,11226,3479555559,Bakery Products/Desserts,2022-03-18,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.64047935,-73.9484558,317,45,82800,3112330,3049640030,BK95,A
228,41530741,NATIONAL,Brooklyn,723,FULTON STREET,11217,7185223510,Thai,2022-07-05,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.68710583,-73.9763931,302,35,3300,3335276,3020980093,BK68,Closed
229,41266866,E SQUARED CAFE,Staten Island,240,PAGE AVENUE,10307,7182270327,Coffee/Tea,2019-09-13,Violations were cited in the following area(s).,04O,Live animals other than fish in tank or service animal present in facility's food and/or non-food areas.,Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.51812114,-74.234492,503,51,24800,5141719,5080080134,SI11,A
230,41636384,BELL DINER,Queens,21525,73 AVENUE,11364,7182790333,American,2022-03-01,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.74062503,-73.75894438,411,23,136700,4163155,4076380001,QN42,A
231,50014078,RED LOBSTER,Manhattan,5,TIMES SQ,10036,2127306706,Seafood,2020-01-09,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.75570202,-73.98720798,105,3,11300,1024656,1010130029,MN17,A
232,50008319,POULETTE,Manhattan,790,9 AVENUE,10019,2129569488,Chicken,2022-12-09,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,7.0,5/14/2023,Cycle Inspection / Re-inspection,40.76503975,-73.98779461,104,3,13300,1025235,1010430004,MN15,A
233,40750062,PANEANTICO BAKERY,Brooklyn,9124,3 AVENUE,11209,7186802347,Bakery Products/Desserts,2021-08-10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,23.0,5/14/2023,Cycle Inspection / Re-inspection,40.61951889,-74.0326782,310,43,5800,3154705,3060850047,BK31,B
234,50115229,THE CREPE,Brooklyn,1425,WEST   10 STREET,11204,9292806668,Other,2022-01-06,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.61089284,-73.98408801,311,43,43000,3173200,3065750044,BK29,A
235,50073116,TABLE 866 @ COURTYARD MARRIOTT,Manhattan,866,3 AVENUE,10022,2126441300,American,2021-08-12,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75742791,-73.96960011,106,4,10000,1036469,1013077501,MN19,A
236,50089251,"DUNKIN',' BASKIN ROBBINS",Manhattan,542,EAST   14 STREET,10009,6464845519,Donuts,2023-03-29,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.72974355,-73.97877009,103,2,3400,1005246,1004070029,MN22,A
237,50070940,PAPA JOHN'S PIZZA,Manhattan,896,AMSTERDAM AVENUE,10025,2128647272,Pizza,2023-02-07,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,27.0,5/14/2023,Cycle Inspection / Re-inspection,40.79898819,-73.96677827,107,7,19100,1056566,1018750036,MN12,B
238,50118515,KENNEDY FRIED CHICKEN,Bronx,124,FEATHERBED LANE,10452,7184508468,Chicken,2022-02-02,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.84611982,-73.92001306,205,14,21301,2008773,2028740097,BX36,A
239,50068320,PIPPALI,Manhattan,129,EAST   27 STREET,10016,2126891999,Indian,2022-07-27,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,09B,Thawing procedure improper.,Not Critical,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74215336,-73.98320849,105,2,6800,1018165,1008830018,MN21,Closed
240,50113619,MOKO,Manhattan,138,2 AVENUE,10003,9173739946,Seafood,2023-03-28,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,7.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.72888023,-73.98745128,103,2,3800,1006361,1004500005,MN22,A
241,50066469,DARBAR'S CHICKEN & RIBS,Queens,12609,LIBERTY AVE,11419,7185294900,Chicken,2019-10-10,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,10.0,5/14/2023,Cycle Inspection / Re-inspection,40.68858339,-73.81812134,410,28,15802,4203952,4095630025,QN55,A
242,50113951,LA PATRONA,Bronx,558,SOUTHERN BOULEVARD,10455,7184016000,Mexican,2023-04-24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,5/14/2023,Cycle Inspection / Initial Inspection,40.81236584,-73.903277,202,8,8300,2004122,2026030007,BX33,A
243,50058916,LA ESQUINA,Manhattan,200,WEST   55 STREET,10019,6466137100,Mexican,2022-09-14,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,0.0,5/14/2023,Cycle Inspection / Re-inspection,40.76428405,-73.98117048,105,6,13700,1024856,1010260036,MN17,A
244,50098235,DOUBLE TWISTER ICE CREAM AND COFFEE SHOP,Manhattan,1443,YORK AVENUE,10075,2039122204,Frozen Desserts,2022-02-03,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,26.0,5/14/2023,Cycle Inspection / Re-inspection,40.76980882,-73.95159732,108,5,13200,1045961,1014710026,MN31,B
245,50100631,CHINA I,Brooklyn,5602,4 AVENUE,11220,9176716518,Chinese,2023-03-03,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,21.0,5/14/2023,Cycle Inspection / Re-inspection,40.64301501,-74.01617551,307,38,7400,3015279,3008380035,BK32,Z
246,50072820,TEXAS CHICKEN & BURGERS,Brooklyn,1850,NOSTRAND AVENUE,11226,9172921908,Chicken,2022-03-03,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,17.0,5/14/2023,Cycle Inspection / Re-inspection,40.64058367,-73.94848815,317,45,82800,3120520,3052160013,BK95,B
247,50093071,SAVORY THAI,Brooklyn,378,METROPOLITAN AVENUE,11211,3477213878,Thai,2020-02-20,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.71406427,-73.95552655,301,34,51900,3062504,3023690013,BK73,A
248,50093030,DOMINO'S,Queens,10950,MERRICK BLVD,11433,7186584200,Pizza,2019-12-17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.69640036,-73.78328858,412,27,25800,4216878,4101890008,QN01,A
249,50121434,ASIAN CURRY HUT,Manhattan,534,9 AVENUE,10018,6466433668,Indian,2022-12-06,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,5/14/2023,Pre-permit (Operational) / Reopening Inspection,40.75684987,-73.9937627,104,3,11500,1013699,1007630077,MN15,Z
250,50084799,HAANDI,Manhattan,113,LEXINGTON AVENUE,10016,2126855200,Indian,2022-01-25,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.74248813,-73.98255522,106,2,6800,1018194,1008830067,MN21,A
251,41633118,I & R DELI,Brooklyn,6908,15 AVENUE,11228,7183313900,American,2023-04-11,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container.  Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.62092614,-73.99962177,311,43,19000,3156560,3061570042,BK28,A
252,50087688,ANGAAR,Manhattan,283,COLUMBUS AVENUE,10023,2123934040,Indian,2022-07-18,Violations were cited in the following area(s).,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.77827079,-73.97814796,107,6,15700,1028649,1011260001,MN14,N
253,50098546,KUN MING,Brooklyn,5121,8 AVENUE,11220,7186333090,Asian/Asian Fusion,2022-08-30,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,72.0,5/14/2023,Cycle Inspection / Re-inspection,40.64037833,-74.00445719,312,43,10800,3138128,3056510002,BK34,Closed
